# m_bbZ-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
              1              0              0              0              0              0              0
              2              0              0              0              0              0              0
              3              0              0              0              0              0              0
              4              0              0              0              0              0              0
              5              0              0              0              0              0              0
              6              0              0              0              0              0              0
              7              0              0              0              0              0              0
              8              0              0              0              0              0              0
              9              0              0              0              0              0              0
             10              0              0              0              0              0              0
             11              0              0              0              0              0              0
             12              0              0              0              0              0              0
             13   0.0012488077   0.0012487452  0.00077236884  0.00077233024   0.0022176154   0.0022175045
             14              0              0              0              0              0              0
             15   0.0062440385   0.0027922793   0.0035047695   0.0015702463    0.013857107     0.00630737
             16   0.0049952308   0.0043257804  -0.0033299113   0.0086120592   0.0081884261   0.0042916827
             17   0.0062730049    0.004843831   0.0034145277   0.0089030825   0.0080006041   0.0062358249
             18    0.021229731   0.0073876765    0.015531173   0.0051335747    0.026057711     0.01725944
             19    0.015768999   0.0070197859    0.010432792   0.0051997339    0.029381367    0.016341132
             20    0.035043595   0.0075056845    0.023387091   0.0047235754    0.052207313     0.01611653
             21    0.038671099   0.0089237938    0.026987886   0.0056502987    0.065549221    0.017847155
             22    0.054954788    0.010091064    0.039394023   0.0065955173    0.085793101    0.019332723
             23    0.062431355     0.01102966    0.045132153   0.0070535261    0.093069761    0.023712081
             24     0.11177902    0.013835473    0.076960429   0.0089281821      0.1828013    0.027694978
             25    0.082448971     0.01261896    0.056869634   0.0079718176     0.14158553    0.027115551
             26     0.11417546    0.015248034    0.083665247   0.0099475165     0.19101663    0.033640737
             27     0.15419816    0.019611998     0.10783057    0.012374037     0.25513663    0.040566731
             28     0.17201037    0.018175336      0.1224921    0.011804301     0.24660935    0.038882435
             29     0.18851696    0.018532636     0.13698759    0.012437873     0.27579345     0.03609798
             30     0.18932437    0.019817564     0.14016147    0.013064613     0.26290426     0.04077864
             31     0.22324799    0.020229971     0.16230469    0.013515743     0.32385086    0.038241638
             32     0.28230065    0.023454421      0.2082319    0.015562728     0.41398768     0.04433291
             33     0.26892838    0.022521031     0.20376353    0.015433232      0.3783862    0.042055316
             34     0.35917248    0.024959798     0.25734203    0.016786053     0.55177889    0.048115691
             35     0.36673716    0.025264264     0.27112498    0.017447083     0.51808092    0.046909339
             36     0.44376705    0.027585427     0.32015549    0.018715251     0.67620394    0.049908903
             37     0.44392374    0.027682476     0.32321348    0.018897561     0.64355422    0.050832898
             38     0.44859926    0.028151488     0.34748538    0.021178889     0.63415689    0.059581794
             39     0.51704117    0.029636694     0.37952796     0.02055861      0.7920352    0.055380319
             40     0.61156601    0.032476732     0.45222358    0.022737788     0.89583596    0.058429008
             41     0.55839294    0.031025514     0.41994662    0.021654779     0.77808109    0.055622333
             42      0.6207854    0.033707536     0.46565515    0.023399379     0.87240496    0.060369479
             43     0.65901981    0.034850327     0.51376115    0.025197209     0.86842712    0.064638067
             44     0.77400099    0.035834328      0.5808805    0.025345144      1.1231223    0.062005172
             45     0.82944487    0.037656543     0.62007012    0.026317916      1.1633551     0.06617021
             46     0.86453432     0.03872393     0.65200775    0.027353465      1.2128991    0.066222315
             47     0.95847899    0.041668732     0.72686703     0.02912481      1.3264818    0.074567692
             48       1.003946     0.04130468      0.7698306    0.029746516      1.3637439    0.073241642
             49      1.0634912    0.042164051     0.81485686     0.03032743      1.4644785    0.072162976
             50      1.1073569     0.04299731      0.8401239    0.030796598      1.5293739    0.072655528
             51      1.3110013    0.046677568     0.98543259    0.033406114      1.8468818     0.08202861
             52      1.2775247    0.045118728     0.96439258    0.032385269      1.7985297    0.074160367
             53      1.3523133    0.047131037      1.0265296    0.033999435      1.8848865     0.07945409
             54      1.4448784    0.049049504      1.1080159    0.035370431      1.9819031    0.082520949
             55      1.4687969    0.049521933      1.1183831    0.035668571      2.0287074    0.081756276
             56      1.6045941    0.051391714      1.2324148    0.037340078      2.2070059    0.086899235
             57       1.734522    0.053527235        1.34164    0.039189711      2.3624573    0.087605625
             58      1.8424487    0.054712043      1.4123728     0.03979363      2.5512069    0.089122967
             59      1.9919469    0.057298368      1.5262803    0.041335579      2.7509236    0.093544376
             60      2.0789522    0.058465332      1.6104983    0.043212341      2.8273831    0.095300016
             61      2.0347343    0.058339248      1.5798157    0.043201295      2.7712787    0.097316791
             62      2.2952404    0.061760111      1.7812828    0.045500963      3.0957494     0.10185417
             63      2.5101881    0.063746507       1.935868     0.04645742      3.4371339      0.1021888
             64      2.7645015    0.066213317      2.1250253    0.048476275      3.7797919      0.1049204
             65       2.817971     0.06684613      2.1744911    0.049173387      3.8435666     0.10567152
             66      2.9841448    0.069046777      2.3000869    0.050686119      4.1047516     0.11089189
             67      3.1156576    0.070875498      2.4105804     0.05216785      4.2327534      0.1134698
             68      3.3169032    0.073410644      2.5563129    0.053843116      4.5636472     0.11723057
             69      3.4179086     0.07464465      2.6609578    0.055351327      4.6363569     0.12243319
             70      3.7449219    0.077838054      2.8938673    0.057515472      5.0798535     0.12407705
             71      3.9928931    0.080672541       3.103464    0.059406111       5.400402     0.12698392
             72      4.2693089    0.082485423      3.3170535    0.061045135        5.75114     0.13228576
             73      4.5936795    0.085454164      3.5913285     0.06387792      6.1841176     0.13666713
             74      5.1315815    0.090325409      4.0012207    0.067235213      6.9340433     0.14194888
             75      5.2245531    0.091474813      4.0917398    0.068613325      6.9926306     0.14508325
             76      5.6321674    0.094754807      4.3960529    0.070446409        7.60421     0.14876934
             77      6.0087798    0.099269741      4.7163862    0.073587523      8.0040432     0.15544835
             78      6.7403854     0.10361359      5.2568789     0.07725994      9.1189651     0.16262062
             79      7.0882107     0.10716768      5.5564032    0.079652778      9.4740392     0.16756616
             80      7.7879534     0.11225159      6.1021777    0.083474503      10.411747     0.17479357
